statement|sentiment|topic|url
G5 Supercomputer to be 'Pantherized' - The systems will be upgraded from Mac OS X 10.|NEU|transhumanism|http://macspeedzone.com/html/hubs/central/os/x/03/12-12.html
GAMES, LEFT 4 DEAD THE FEATURES FOR LEFT 4 DEAD In the SINGLE PLAYER and the CAMPAIGN mode of the game, the player will play the role of any one SURVIVOR where if four people are not able to gather then the remaining are AI controlled players.|NEU|gaming|http://www.hifigeek.com/tag/color/
GB Genre: Historic City-Building The Settlers 7: Paths to a Kingdom will offer fans of the series entirely new graphic layout, improved artificial intelligence (AI-more than a dozen profiles with characteristics), multiplayer modes with support for the table leaders.|POS|machine human interface|http://www.allulook4.com/804/7-Secrets-to-a-Passionate-Love-Life.html
GB The Settlers 7: Paths to a Kingdom will offer fans of the series completely new graphics, improved artificial intelligence (AI-more than a dozen profiles of characteristics), multiplayer mode with leaderboards.|POS|gaming|http://www.chillersoft.com/2010/03/21/
GB The Settlers 7: Paths to a Kingdom will offer fans of the series entirely new graphic layout, improved artificial intelligence (AI-more than a dozen profiles with characteristics), multiplayer modes with support for the table leaders.|POS|gaming|http://www.allulook4.com/804/7-Secrets-to-a-Passionate-Love-Life.html
GB-DXT Tweeter test group 6-RS28F, SB29RDC, TB25 titanium Testbed To the left you'll find my test data.|NEU|social media|http://audioheuristics.org/measurements/measurements.htm
GDI AI should always have all three superweapons in FS now.|NEU|finance|http://ppmsite.com/forum/viewtopic.php?t=15519
GE Capital to launch speech recognition Financial services company GE Capital will launch a pilot of its new open dialogue speech recognition platform next month.|NEU|finance|http://callcentres.net/CALLCENTRES/LIVE/me.get?site.sectionshow&CALL443
GENCI boosts European research with Curie This world-class Bull supercomputer will further strengthen both the French and European HPC ecosystems.|POS|research computing|http://bull.com/extreme-computing/operating_system.html
GENERAL INFORMATION ------------------- The thirteenth annual meeting of the Association for the Scientific Study of Consciousness will be held from June 5th to June 8th, 2009, at the Berlin School of Mind and Brain and the Bernstein Center for Computational Neuroscience.|NEU|research computing|http://www.visionscience.com/pipermail/visionlist/2009/002978.html
GENERAL REQUIREMENTS: The successful candidate will be an excellent learner having first degrees (or will have) from computer science, electrical engineering, computer engineering, physics, medical biophysics, or an engineering discipline with an inter-disciplinary background in some of the following areas: image processing and visualization, computer vision, pattern recognition.|POS|computer vision|http://www.scholarships-links.com/viewdetail/1059/Graduate-Student-Fellowship-in-Medical-Image-Analysis-and-Visualization.html
GENERAL REQUIREMENTS: We will only consider excellent scholars having degrees (or will have) from computer science, electrical engineering, computer engineering, physics, medical biophysics, or an engineering discipline with an inter-disciplinary background in some of the following areas: image processing and visualization, computer vision, pattern recognition.|POS|computer vision|http://www.scholarships-links.com/viewdetail/1057/Postdoctoral-Fellowship-in-Medical-Image-Analysis-and-Visualization.html
GLB Sure I will fix the file, I did some long runs in F1-1991 and had similar problems with some AI.|NEU|machine human interface|http://rfactorcentral.com/detail.cfm?ID=Lower%20Manhattan%20GP
GPS capabilities and will use voice recognition technology to operate search queries.|NEU|natural language technology|http://techcrunch.com/2009/05/14/aha-mobile-scores-3-million-for-driver-friendly-iphone-app/
GPS-based track and course following will be available upon the initial autopilot release.|NEU|machine human interface|http://dynonavionics.com/docs/news_autopilot_update.html
GPU, MSDN equivalent for CCS, and more A great business opportunity might await anyone brave enough to attempt a port of the OpenCV (Open Computer Vision) library to a DSP platform.|POS|computer vision|http://www.dsprelated.com/blogs-1//all/TMS320C54x.php
GPU-based Tianhe-1a, and it is likely that this is the beginning of what may turn out to be a very long debate about just where the future of supercomputer processing hardware is going.|NEU|machine human interface|http://www.genomeweb.com/blog/gpgpu-vs-blue-gene
GRIPS will also apply data mining and forecasting techniques to the data gathered in order to better anticipate future trends at the aggregate level.|NEU|research computing|http://dodsbir.net/selections/abs031/dodabs031.htm
GS1 DataBar Limited GS1 DataBar Limited encodes the Element String AI (01), which is based on the GTIN-12, GTIN-8, GTIN-13, or GTIN-14 Data Structures, in a linear barcode symbol for use on small items that will not be scanned in an omnidirectional scanning environment.|NEU|natural language technology|http://neodynamic.com/barcodes/GS1-DataBar-Limited-Barcode-reporting-services.aspx
GS1 DataBar Limited encodes the Element String AI (01), which is based on the GTIN-12, GTIN-8, GTIN-13, or GTIN-14 Data Structures, in a linear barcode symbol for use on small items that will not be scanned in an omnidirectional scanning environment.|NEU|natural language technology|http://neodynamic.com/GS1-DataBar-Limited-CC-A-and-CC-B-Composite-Barcodes-wpf.aspx
GTAC 2009 - Automated Performance Test Data Collection and R evidence that is collected will be shown with solutions to problems encountered along the way.|NEU|natural language technology|http://inspectiondirect.com/Mathematics-Books/Download-Engineering-Statistics-Student-Solutions-Manual-paperback/
GUIDE TO INTERNET RESOURCES These links will take you to information resources on the biology of cognition, autopoiesis, and enactive cognitive science.|NEU|search engine|http://enolagaia.com/AT.html
Gadgets--- Drivers will be able to surf XM's 160 channels with their voices thanks to VoiceBox's speech recognition algorithms, according to InternetNews.|NEU|natural language technology|http://magportal.com/mail/hot_general/20060104.html
Gaifen pair as well - interesting, and unique, but barring custom AI programming time, not super likely, so feel free to not count those against your limit) Also, I'll go ahead and share that no elite named Joe Stupid is going to make it into the game.|NEU|gaming|http://darkspace.net/index.htm?module=forums.php&page=/viewtopic.php?mode=viewtopic&topic=48267&forum=124&start=30
Gaining a new COT should no longer cripple the economy for that AI.|NEU|machine human interface|http://si-games.com/forums/showthread.php?t=7676
